participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.invest,player.reciprocate,player.payoff_RA,player.payoff_ppt,player.participant_number,player.block_profits,player.total_profits,player.condition_number,player.payoff,group.id_in_subsession,group.invest,group.reciprocate,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,39bu5j3p,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,26,432c1vzh,,,,,,1
2,stx7n4xc,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,26,432c1vzh,,,,,,1
1,39bu5j3p,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,27,432c1vzh,,,,,,1
2,stx7n4xc,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,27,432c1vzh,,,,,,1
1,39bu5j3p,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,28,432c1vzh,,,,,,1
2,stx7n4xc,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,28,432c1vzh,,,,,,1
1,39bu5j3p,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,29,432c1vzh,,,,,,1
2,stx7n4xc,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,29,432c1vzh,,,,,,1
1,39bu5j3p,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,30,432c1vzh,,,,,,1
2,stx7n4xc,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,30,432c1vzh,,,,,,1
1,39bu5j3p,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,31,432c1vzh,,,,,,1
2,stx7n4xc,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,31,432c1vzh,,,,,,1
1,39bu5j3p,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,32,432c1vzh,,,,,,1
2,stx7n4xc,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,32,432c1vzh,,,,,,1
1,39bu5j3p,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,33,432c1vzh,,,,,,1
2,stx7n4xc,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,33,432c1vzh,,,,,,1
1,39bu5j3p,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,34,432c1vzh,,,,,,1
2,stx7n4xc,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,34,432c1vzh,,,,,,1
1,39bu5j3p,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,35,432c1vzh,,,,,,1
2,stx7n4xc,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,35,432c1vzh,,,,,,1
1,39bu5j3p,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,36,432c1vzh,,,,,,1
2,stx7n4xc,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,36,432c1vzh,,,,,,1
1,39bu5j3p,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,37,432c1vzh,,,,,,1
2,stx7n4xc,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,37,432c1vzh,,,,,,1
1,39bu5j3p,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,38,432c1vzh,,,,,,1
2,stx7n4xc,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,38,432c1vzh,,,,,,1
1,39bu5j3p,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,39,432c1vzh,,,,,,1
2,stx7n4xc,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,39,432c1vzh,,,,,,1
1,39bu5j3p,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,40,432c1vzh,,,,,,1
2,stx7n4xc,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,40,432c1vzh,,,,,,1
1,39bu5j3p,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,41,432c1vzh,,,,,,1
2,stx7n4xc,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,41,432c1vzh,,,,,,1
1,39bu5j3p,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,42,432c1vzh,,,,,,1
2,stx7n4xc,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,42,432c1vzh,,,,,,1
1,39bu5j3p,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,43,432c1vzh,,,,,,1
2,stx7n4xc,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,43,432c1vzh,,,,,,1
1,39bu5j3p,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,44,432c1vzh,,,,,,1
2,stx7n4xc,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,44,432c1vzh,,,,,,1
1,39bu5j3p,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,45,432c1vzh,,,,,,1
2,stx7n4xc,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,45,432c1vzh,,,,,,1
1,39bu5j3p,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,46,432c1vzh,,,,,,1
2,stx7n4xc,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,46,432c1vzh,,,,,,1
1,39bu5j3p,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,47,432c1vzh,,,,,,1
2,stx7n4xc,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,47,432c1vzh,,,,,,1
1,39bu5j3p,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,48,432c1vzh,,,,,,1
2,stx7n4xc,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,48,432c1vzh,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,1,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,1,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,2,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,2,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,3,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,3,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,4,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,4,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,5,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,5,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,6,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,6,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,7,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,7,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,8,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,8,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,9,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,9,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,10,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,10,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,11,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,11,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,12,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,12,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,13,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,13,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,14,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,14,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,15,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,15,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,16,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,16,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,17,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,17,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,18,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,18,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,19,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,19,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,20,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,20,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,21,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,21,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,22,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,22,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,23,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,23,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,24,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,24,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,25,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,25,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,26,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,26,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,27,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,27,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,28,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,28,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,29,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,29,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,30,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,30,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,31,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,31,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,32,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,32,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,33,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,33,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,34,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,34,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,35,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,35,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,36,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,36,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,37,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,37,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,38,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,38,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,39,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,39,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,40,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,40,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,41,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,41,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,42,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,42,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,43,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,43,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,44,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,44,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,45,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,45,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,46,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,46,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,47,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,47,5s8ug2fv,,,,,,1
1,yy17vw1h,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,48,5s8ug2fv,,,,,,1
2,049pb9e1,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,48,5s8ug2fv,,,,,,1
1,o33nbc6u,,0,20,336,trust,ResultsWaitPage,2020-02-06 06:15:26.278637+00:00,1,,,41.00,1,,,,,123,16.00,0.00,1,16.00,1,10.00,0.5422368765502583,1,a6t81pge,,,,,,1
2,ti12tcjw,,0,19,336,trust,SendBack,2020-02-06 06:15:26.361873+00:00,1,,,19.00,2,,,,,123,14.00,0.00,1,14.00,1,10.00,0.5422368765502583,1,a6t81pge,,,,,,1
1,o33nbc6u,,0,20,336,trust,ResultsWaitPage,2020-02-06 06:15:26.278637+00:00,1,,,41.00,1,,,,,,25.00,0.00,1,25.00,1,10.00,0.8249818695174235,2,a6t81pge,,,,,,1
2,ti12tcjw,,0,19,336,trust,SendBack,2020-02-06 06:15:26.361873+00:00,1,,,19.00,2,,,,,,5.00,0.00,1,5.00,1,10.00,0.8249818695174235,2,a6t81pge,,,,,,1
1,o33nbc6u,,0,20,336,trust,ResultsWaitPage,2020-02-06 06:15:26.278637+00:00,1,,,41.00,1,,,,,,0.00,0.00,1,0.00,1,10.00,,3,a6t81pge,,,,,,1
2,ti12tcjw,,0,19,336,trust,SendBack,2020-02-06 06:15:26.361873+00:00,1,,,19.00,2,,,,,,0.00,0.00,1,0.00,1,10.00,,3,a6t81pge,,,,,,1
1,o33nbc6u,,0,20,336,trust,ResultsWaitPage,2020-02-06 06:15:26.278637+00:00,1,,,41.00,1,,,,,,0.00,0.00,1,0.00,1,,,4,a6t81pge,,,,,,1
2,ti12tcjw,,0,19,336,trust,SendBack,2020-02-06 06:15:26.361873+00:00,1,,,19.00,2,,,,,,0.00,0.00,1,0.00,1,,,4,a6t81pge,,,,,,1
1,o33nbc6u,,0,20,336,trust,ResultsWaitPage,2020-02-06 06:15:26.278637+00:00,1,,,41.00,1,,,,,,0.00,0.00,1,0.00,1,,,5,a6t81pge,,,,,,1
2,ti12tcjw,,0,19,336,trust,SendBack,2020-02-06 06:15:26.361873+00:00,1,,,19.00,2,,,,,,0.00,0.00,1,0.00,1,,,5,a6t81pge,,,,,,1
1,o33nbc6u,,0,20,336,trust,ResultsWaitPage,2020-02-06 06:15:26.278637+00:00,1,,,41.00,1,,,,,,0.00,0.00,1,0.00,1,,,6,a6t81pge,,,,,,1
2,ti12tcjw,,0,19,336,trust,SendBack,2020-02-06 06:15:26.361873+00:00,1,,,19.00,2,,,,,,0.00,0.00,1,0.00,1,,,6,a6t81pge,,,,,,1
1,o33nbc6u,,0,20,336,trust,ResultsWaitPage,2020-02-06 06:15:26.278637+00:00,1,,,41.00,1,,,,,,0.00,0.00,1,0.00,1,,,7,a6t81pge,,,,,,1
2,ti12tcjw,,0,19,336,trust,SendBack,2020-02-06 06:15:26.361873+00:00,1,,,19.00,2,,,,,,0.00,0.00,1,0.00,1,,,7,a6t81pge,,,,,,1
1,o33nbc6u,,0,20,336,trust,ResultsWaitPage,2020-02-06 06:15:26.278637+00:00,1,,,41.00,1,,,,,,0.00,0.00,1,0.00,1,,,8,a6t81pge,,,,,,1
2,ti12tcjw,,0,19,336,trust,SendBack,2020-02-06 06:15:26.361873+00:00,1,,,19.00,2,,,,,,0.00,0.00,1,0.00,1,,,8,a6t81pge,,,,,,1
1,o33nbc6u,,0,20,336,trust,ResultsWaitPage,2020-02-06 06:15:26.278637+00:00,1,,,41.00,1,,,,,,0.00,0.00,1,0.00,1,,,9,a6t81pge,,,,,,1
2,ti12tcjw,,0,19,336,trust,SendBack,2020-02-06 06:15:26.361873+00:00,1,,,19.00,2,,,,,,0.00,0.00,1,0.00,1,,,9,a6t81pge,,,,,,1
1,o33nbc6u,,0,20,336,trust,ResultsWaitPage,2020-02-06 06:15:26.278637+00:00,1,,,41.00,1,,,,,,0.00,0.00,1,0.00,1,,,10,a6t81pge,,,,,,1
2,ti12tcjw,,0,19,336,trust,SendBack,2020-02-06 06:15:26.361873+00:00,1,,,19.00,2,,,,,,0.00,0.00,1,0.00,1,,,10,a6t81pge,,,,,,1
1,o33nbc6u,,0,20,336,trust,ResultsWaitPage,2020-02-06 06:15:26.278637+00:00,1,,,41.00,1,,,,,,0.00,0.00,1,0.00,1,,,11,a6t81pge,,,,,,1
2,ti12tcjw,,0,19,336,trust,SendBack,2020-02-06 06:15:26.361873+00:00,1,,,19.00,2,,,,,,0.00,0.00,1,0.00,1,,,11,a6t81pge,,,,,,1
1,o33nbc6u,,0,20,336,trust,ResultsWaitPage,2020-02-06 06:15:26.278637+00:00,1,,,41.00,1,,,,,,0.00,0.00,1,0.00,1,,,12,a6t81pge,,,,,,1
2,ti12tcjw,,0,19,336,trust,SendBack,2020-02-06 06:15:26.361873+00:00,1,,,19.00,2,,,,,,0.00,0.00,1,0.00,1,,,12,a6t81pge,,,,,,1
1,o33nbc6u,,0,20,336,trust,ResultsWaitPage,2020-02-06 06:15:26.278637+00:00,1,,,41.00,1,,,,,,0.00,0.00,1,0.00,1,,,13,a6t81pge,,,,,,1
2,ti12tcjw,,0,19,336,trust,SendBack,2020-02-06 06:15:26.361873+00:00,1,,,19.00,2,,,,,,0.00,0.00,1,0.00,1,,,13,a6t81pge,,,,,,1
1,o33nbc6u,,0,20,336,trust,ResultsWaitPage,2020-02-06 06:15:26.278637+00:00,1,,,41.00,1,,,,,,0.00,0.00,1,0.00,1,,,14,a6t81pge,,,,,,1
2,ti12tcjw,,0,19,336,trust,SendBack,2020-02-06 06:15:26.361873+00:00,1,,,19.00,2,,,,,,0.00,0.00,1,0.00,1,,,14,a6t81pge,,,,,,1
1,o33nbc6u,,0,20,336,trust,ResultsWaitPage,2020-02-06 06:15:26.278637+00:00,1,,,41.00,1,,,,,,0.00,0.00,1,0.00,1,,,15,a6t81pge,,,,,,1
2,ti12tcjw,,0,19,336,trust,SendBack,2020-02-06 06:15:26.361873+00:00,1,,,19.00,2,,,,,,0.00,0.00,1,0.00,1,,,15,a6t81pge,,,,,,1
1,o33nbc6u,,0,20,336,trust,ResultsWaitPage,2020-02-06 06:15:26.278637+00:00,1,,,41.00,1,,,,,,0.00,0.00,1,0.00,1,,,16,a6t81pge,,,,,,1
2,ti12tcjw,,0,19,336,trust,SendBack,2020-02-06 06:15:26.361873+00:00,1,,,19.00,2,,,,,,0.00,0.00,1,0.00,1,,,16,a6t81pge,,,,,,1
1,o33nbc6u,,0,20,336,trust,ResultsWaitPage,2020-02-06 06:15:26.278637+00:00,1,,,41.00,1,,,,,,0.00,0.00,1,0.00,1,,,17,a6t81pge,,,,,,1
2,ti12tcjw,,0,19,336,trust,SendBack,2020-02-06 06:15:26.361873+00:00,1,,,19.00,2,,,,,,0.00,0.00,1,0.00,1,,,17,a6t81pge,,,,,,1
1,o33nbc6u,,0,20,336,trust,ResultsWaitPage,2020-02-06 06:15:26.278637+00:00,1,,,41.00,1,,,,,,0.00,0.00,1,0.00,1,,,18,a6t81pge,,,,,,1
2,ti12tcjw,,0,19,336,trust,SendBack,2020-02-06 06:15:26.361873+00:00,1,,,19.00,2,,,,,,0.00,0.00,1,0.00,1,,,18,a6t81pge,,,,,,1
1,o33nbc6u,,0,20,336,trust,ResultsWaitPage,2020-02-06 06:15:26.278637+00:00,1,,,41.00,1,,,,,,0.00,0.00,1,0.00,1,,,19,a6t81pge,,,,,,1
2,ti12tcjw,,0,19,336,trust,SendBack,2020-02-06 06:15:26.361873+00:00,1,,,19.00,2,,,,,,0.00,0.00,1,0.00,1,,,19,a6t81pge,,,,,,1
